row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_WORD_llama_generalist2_09_b9_20250815_000530,llama,llama_generalist2,generalist2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_generalist2_09_b10_20250815_000530,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_generalist2_09_b11_20250815_000530,llama,llama_generalist2,generalist2,11,high costs of DC solutions,High costs of DC solutions,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b1_20250815_000530,llama,llama_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b2_20250815_000530,llama,llama_normative,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b3_20250815_000530,llama,llama_normative,normative,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b4_20250815_000530,llama,llama_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b5_20250815_000530,llama,llama_normative,normative,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b6_20250815_000530,llama,llama_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b7_20250815_000530,llama,llama_normative,normative,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b8_20250815_000530,llama,llama_normative,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b9_20250815_000530,llama,llama_normative,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b10_20250815_000530,llama,llama_normative,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative_09_b11_20250815_000530,llama,llama_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative2_09_b1_20250815_000530,llama,llama_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative2_09_b2_20250815_000530,llama,llama_normative2,normative2,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative2_09_b3_20250815_000530,llama,llama_normative2,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative2_09_b4_20250815_000530,llama,llama_normative2,normative2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_normative2_09_b5_20250815_000530,llama,llama_normative2,normative2,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_09_b1_20250815_000530,llama,llama_subject_matter,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues (barrier 2)",matched,correct_id,False,0.857,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_09_b2_20250815_000530,llama,llama_subject_matter,subject_matter,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous (barrier 3),matched,wrong_id_matchable,False,0.882,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_09_b3_20250815_000530,llama,llama_subject_matter,subject_matter,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) (barrier 5)",matched,wrong_id_matchable,False,0.934,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_09_b4_20250815_000530,llama,llama_subject_matter,subject_matter,4,,Lack of pilot projects (barrier 6),hallucinated_label,correct_id,True,0.786,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_09_b5_20250815_000530,llama,llama_subject_matter,subject_matter,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects (barrier 7),matched,wrong_id_matchable,False,0.932,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_09_b2_20250815_000530,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_09_b3_20250815_000530,llama,llama_subject_matter2,subject_matter2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_09_b4_20250815_000530,llama,llama_subject_matter2,subject_matter2,4,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_09_b5_20250815_000530,llama,llama_subject_matter2,subject_matter2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_09_b6_20250815_000530,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_09_b7_20250815_000530,llama,llama_subject_matter2,subject_matter2,7,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b1_20250815_000530,mistral,mistral_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b2_20250815_000530,mistral,mistral_generalist,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b3_20250815_000530,mistral,mistral_generalist,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b4_20250815_000530,mistral,mistral_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b5_20250815_000530,mistral,mistral_generalist,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b6_20250815_000530,mistral,mistral_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b7_20250815_000530,mistral,mistral_generalist,generalist,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b8_20250815_000530,mistral,mistral_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist_09_b9_20250815_000530,mistral,mistral_generalist,generalist,9,,lack of enough trained personnel in DC systems (These are the five barriers selected.),hallucinated_label,correct_id,True,0.697,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_09_b1_20250815_000530,mistral,mistral_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_09_b2_20250815_000530,mistral,mistral_generalist2,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_09_b3_20250815_000530,mistral,mistral_generalist2,generalist2,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_09_b4_20250815_000530,mistral,mistral_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_09_b5_20250815_000530,mistral,mistral_generalist2,generalist2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b1_20250815_000530,mistral,mistral_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b2_20250815_000530,mistral,mistral_normative,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b3_20250815_000530,mistral,mistral_normative,normative,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b4_20250815_000530,mistral,mistral_normative,normative,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b5_20250815_000530,mistral,mistral_normative,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b6_20250815_000530,mistral,mistral_normative,normative,6,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b7_20250815_000530,mistral,mistral_normative,normative,7,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b8_20250815_000530,mistral,mistral_normative,normative,8,,lack of enough trained personnel in DC systems (excluded due to repetition with point 9),hallucinated_label,correct_id,True,0.687,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b9_20250815_000530,mistral,mistral_normative,normative,9,,uncertain regulatory roadmap (excluded as it is a combination of points 3 and 10),hallucinated_label,correct_id,True,0.514,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative_09_b10_20250815_000530,mistral,mistral_normative,normative,10,,high costs of DC solutions (included instead of high cost as it better reflects the specific context provided),hallucinated_label,correct_id,True,0.382,9,20250815_000530,yes,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative2_09_b1_20250815_000530,mistral,mistral_normative2,normative2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative2_09_b2_20250815_000530,mistral,mistral_normative2,normative2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
BIAS_WORD_mistral_normative2_09_b3_20250815_000530,mistral,mistral_normative2,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,9,20250815_000530,no,BIASED,BIAS_WORD,
