row_id,variant_id,base_model,model,barrier_id,official_label,condition,anchor_type,anchor_level,iteration
subject-matter_mistral_28_b7,subject-matter_mistral,mistral,subject-matter,7,incompatibility of DC systems components,context,,,28
generalist_gemma3_28_b1,generalist_gemma3,gemma3,generalist,1,"power losses, quality and safety issues",context,,,28
generalist_gemma3_28_b3,generalist_gemma3,gemma3,generalist,3,lack of use-cases in which DC is advantageous,context,,,28
generalist_gemma3_28_b4,generalist_gemma3,gemma3,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,28
generalist_gemma3_28_b8,generalist_gemma3,gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,28
generalist_gemma3_28_b11,generalist_gemma3,gemma3,generalist,11,high costs of DC solutions,context,,,28
normative_gemma3_28_b1,normative_gemma3,gemma3,normative,1,"power losses, quality and safety issues",context,,,28
normative_gemma3_28_b5,normative_gemma3,gemma3,normative,5,lack of pilot projects,context,,,28
normative_gemma3_28_b4,normative_gemma3,gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,28
normative_gemma3_28_b8,normative_gemma3,gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,28
normative_gemma3_28_b10,normative_gemma3,gemma3,normative,10,uncertain regulatory roadmap,context,,,28
subject-matter_gemma3_28_b1,subject-matter_gemma3,gemma3,subject-matter,1,"power losses, quality and safety issues",context,,,28
subject-matter_gemma3_28_b5,subject-matter_gemma3,gemma3,subject-matter,5,lack of pilot projects,context,,,28
subject-matter_gemma3_28_b6,subject-matter_gemma3,gemma3,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,28
subject-matter_gemma3_28_b8,subject-matter_gemma3,gemma3,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,28
subject-matter_gemma3_28_b10,subject-matter_gemma3,gemma3,subject-matter,10,uncertain regulatory roadmap,context,,,28
generalist_phi4_28_b1,generalist_phi4,phi4,generalist,1,"power losses, quality and safety issues",context,,,28
generalist_phi4_28_b3,generalist_phi4,phi4,generalist,3,lack of use-cases in which DC is advantageous,context,,,28
generalist_phi4_28_b4,generalist_phi4,phi4,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,28
generalist_phi4_28_b5,generalist_phi4,phi4,generalist,5,lack of pilot projects,context,,,28
generalist_phi4_28_b10,generalist_phi4,phi4,generalist,10,uncertain regulatory roadmap,context,,,28
normative_phi4_28_b1,normative_phi4,phi4,normative,1,"power losses, quality and safety issues",context,,,28
normative_phi4_28_b3,normative_phi4,phi4,normative,3,lack of use-cases in which DC is advantageous,context,,,28
normative_phi4_28_b4,normative_phi4,phi4,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,28
normative_phi4_28_b5,normative_phi4,phi4,normative,5,lack of pilot projects,context,,,28
normative_phi4_28_b10,normative_phi4,phi4,normative,10,uncertain regulatory roadmap,context,,,28
subject-matter_phi4_28_b1,subject-matter_phi4,phi4,subject-matter,1,"power losses, quality and safety issues",context,,,28
subject-matter_phi4_28_b4,subject-matter_phi4,phi4,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,28
subject-matter_phi4_28_b5,subject-matter_phi4,phi4,subject-matter,5,lack of pilot projects,context,,,28
subject-matter_phi4_28_b6,subject-matter_phi4,phi4,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,28
subject-matter_phi4_28_b10,subject-matter_phi4,phi4,subject-matter,10,uncertain regulatory roadmap,context,,,28
generalist_llama_29_b1,generalist_llama,llama,generalist,1,"power losses, quality and safety issues",context,,,29
generalist_llama_29_b3,generalist_llama,llama,generalist,3,lack of use-cases in which DC is advantageous,context,,,29
generalist_llama_29_b4,generalist_llama,llama,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
generalist_llama_29_b7,generalist_llama,llama,generalist,7,incompatibility of DC systems components,context,,,29
generalist_llama_29_b8,generalist_llama,llama,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,29
normative_llama_29_b6,normative_llama,llama,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,29
normative_llama_29_b7,normative_llama,llama,normative,7,incompatibility of DC systems components,context,,,29
normative_llama_29_b9,normative_llama,llama,normative,9,lack of enough trained personnel in DC systems,context,,,29
normative_llama_29_b10,normative_llama,llama,normative,10,uncertain regulatory roadmap,context,,,29
normative_llama_29_b11,normative_llama,llama,normative,11,high costs of DC solutions,context,,,29
subject-matter_llama_29_b1,subject-matter_llama,llama,subject-matter,1,"power losses, quality and safety issues",context,,,29
subject-matter_llama_29_b2,subject-matter_llama,llama,subject-matter,2,reduced reliability in DC devices,context,,,29
subject-matter_llama_29_b4,subject-matter_llama,llama,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
subject-matter_llama_29_b3,subject-matter_llama,llama,subject-matter,3,lack of use-cases in which DC is advantageous,context,,,29
subject-matter_llama_29_b6,subject-matter_llama,llama,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,29
generalist_mistral_29_b1,generalist_mistral,mistral,generalist,1,"power losses, quality and safety issues",context,,,29
generalist_mistral_29_b2,generalist_mistral,mistral,generalist,2,reduced reliability in DC devices,context,,,29
generalist_mistral_29_b4,generalist_mistral,mistral,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
generalist_mistral_29_b5,generalist_mistral,mistral,generalist,5,lack of pilot projects,context,,,29
generalist_mistral_29_b9,generalist_mistral,mistral,generalist,9,lack of enough trained personnel in DC systems,context,,,29
normative_mistral_29_b1,normative_mistral,mistral,normative,1,"power losses, quality and safety issues",context,,,29
normative_mistral_29_b2,normative_mistral,mistral,normative,2,reduced reliability in DC devices,context,,,29
normative_mistral_29_b4,normative_mistral,mistral,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
normative_mistral_29_b5,normative_mistral,mistral,normative,5,lack of pilot projects,context,,,29
normative_mistral_29_b6,normative_mistral,mistral,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,29
subject-matter_mistral_29_b1,subject-matter_mistral,mistral,subject-matter,1,"power losses, quality and safety issues",context,,,29
subject-matter_mistral_29_b2,subject-matter_mistral,mistral,subject-matter,2,reduced reliability in DC devices,context,,,29
subject-matter_mistral_29_b4,subject-matter_mistral,mistral,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
subject-matter_mistral_29_b5,subject-matter_mistral,mistral,subject-matter,5,lack of pilot projects,context,,,29
subject-matter_mistral_29_b10,subject-matter_mistral,mistral,subject-matter,10,uncertain regulatory roadmap,context,,,29
generalist_gemma3_29_b1,generalist_gemma3,gemma3,generalist,1,"power losses, quality and safety issues",context,,,29
generalist_gemma3_29_b5,generalist_gemma3,gemma3,generalist,5,lack of pilot projects,context,,,29
generalist_gemma3_29_b6,generalist_gemma3,gemma3,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,29
generalist_gemma3_29_b8,generalist_gemma3,gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,29
generalist_gemma3_29_b10,generalist_gemma3,gemma3,generalist,10,uncertain regulatory roadmap,context,,,29
normative_gemma3_29_b1,normative_gemma3,gemma3,normative,1,"power losses, quality and safety issues",context,,,29
normative_gemma3_29_b4,normative_gemma3,gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
normative_gemma3_29_b7,normative_gemma3,gemma3,normative,7,incompatibility of DC systems components,context,,,29
normative_gemma3_29_b8,normative_gemma3,gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,29
normative_gemma3_29_b11,normative_gemma3,gemma3,normative,11,high costs of DC solutions,context,,,29
subject-matter_gemma3_29_b1,subject-matter_gemma3,gemma3,subject-matter,1,"power losses, quality and safety issues",context,,,29
subject-matter_gemma3_29_b3,subject-matter_gemma3,gemma3,subject-matter,3,lack of use-cases in which DC is advantageous,context,,,29
subject-matter_gemma3_29_b4,subject-matter_gemma3,gemma3,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
subject-matter_gemma3_29_b8,subject-matter_gemma3,gemma3,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,context,,,29
subject-matter_gemma3_29_b10,subject-matter_gemma3,gemma3,subject-matter,10,uncertain regulatory roadmap,context,,,29
generalist_phi4_29_b1,generalist_phi4,phi4,generalist,1,"power losses, quality and safety issues",context,,,29
generalist_phi4_29_b3,generalist_phi4,phi4,generalist,3,lack of use-cases in which DC is advantageous,context,,,29
generalist_phi4_29_b4,generalist_phi4,phi4,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
generalist_phi4_29_b5,generalist_phi4,phi4,generalist,5,lack of pilot projects,context,,,29
generalist_phi4_29_b10,generalist_phi4,phi4,generalist,10,uncertain regulatory roadmap,context,,,29
normative_phi4_29_b1,normative_phi4,phi4,normative,1,"power losses, quality and safety issues",context,,,29
normative_phi4_29_b4,normative_phi4,phi4,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
normative_phi4_29_b5,normative_phi4,phi4,normative,5,lack of pilot projects,context,,,29
normative_phi4_29_b9,normative_phi4,phi4,normative,9,lack of enough trained personnel in DC systems,context,,,29
normative_phi4_29_b10,normative_phi4,phi4,normative,10,uncertain regulatory roadmap,context,,,29
subject-matter_phi4_29_b1,subject-matter_phi4,phi4,subject-matter,1,"power losses, quality and safety issues",context,,,29
subject-matter_phi4_29_b3,subject-matter_phi4,phi4,subject-matter,3,lack of use-cases in which DC is advantageous,context,,,29
subject-matter_phi4_29_b4,subject-matter_phi4,phi4,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,29
subject-matter_phi4_29_b5,subject-matter_phi4,phi4,subject-matter,5,lack of pilot projects,context,,,29
subject-matter_phi4_29_b10,subject-matter_phi4,phi4,subject-matter,10,uncertain regulatory roadmap,context,,,29
generalist_llama_30_b1,generalist_llama,llama,generalist,1,"power losses, quality and safety issues",context,,,30
generalist_llama_30_b2,generalist_llama,llama,generalist,2,reduced reliability in DC devices,context,,,30
generalist_llama_30_b3,generalist_llama,llama,generalist,3,lack of use-cases in which DC is advantageous,context,,,30
generalist_llama_30_b4,generalist_llama,llama,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,30
generalist_llama_30_b5,generalist_llama,llama,generalist,5,lack of pilot projects,context,,,30
normative_llama_30_b1,normative_llama,llama,normative,1,"power losses, quality and safety issues",context,,,30
normative_llama_30_b2,normative_llama,llama,normative,2,reduced reliability in DC devices,context,,,30
normative_llama_30_b4,normative_llama,llama,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",context,,,30
normative_llama_30_b5,normative_llama,llama,normative,5,lack of pilot projects,context,,,30
normative_llama_30_b6,normative_llama,llama,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,context,,,30
subject-matter_llama_30_b7,subject-matter_llama,llama,subject-matter,7,incompatibility of DC systems components,context,,,30
