row_id,base_model,variant_id,model,barrier_id,model_barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,anchor_type,anchor_level
ANCHOR_WORD_llama_subject-matter_06_b2_20260703_082830,llama,llama_subject-matter,subject-matter,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_06_b3_20260703_082830,llama,llama_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_06_b4_20260703_082830,llama,llama_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_subject-matter_06_b5_20260703_082830,llama,llama_subject-matter,subject-matter,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_generalist_06_b1_20260703_082830,mistral,mistral_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_generalist_06_b2_20260703_082830,mistral,mistral_generalist,generalist,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_generalist_06_b4_20260703_082830,mistral,mistral_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_generalist_06_b5_20260703_082830,mistral,mistral_generalist,generalist,5,4,lack of pilot projects,Lack of pilot projects,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_generalist_06_b7_20260703_082830,mistral,mistral_generalist,generalist,7,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_normative_06_b1_20260703_082830,mistral,mistral_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_normative_06_b2_20260703_082830,mistral,mistral_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_normative_06_b4_20260703_082830,mistral,mistral_normative,normative,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_normative_06_b5_20260703_082830,mistral,mistral_normative,normative,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_normative_06_b10_20260703_082830,mistral,mistral_normative,normative,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_06_b1_20260703_082830,mistral,mistral_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues - These are significant concerns when transitioning to DC grids due to the need for efficient power conversion and appropriate insulation.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_06_b2_20260703_082830,mistral,mistral_subject-matter,subject-matter,2,2,reduced reliability in DC devices,Reduced reliability in DC devices - The reliability of DC devices is a critical factor that can impact the overall performance and stability of DC grids.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_06_b3_20260703_082830,mistral,mistral_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous - Demonstrating the advantages of DC systems over AC counterparts is essential to drive wider adoption.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_06_b4_20260703_082830,mistral,mistral_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) - Clear guidelines and agreements between utilities and DC system users are necessary for seamless integration.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_mistral_subject-matter_06_b5_20260703_082830,mistral,mistral_subject-matter,subject-matter,5,5,lack of pilot projects,Lack of pilot projects - Pilot projects provide valuable real-world insights into the performance and feasibility of DC technologies in various applications.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_06_b1_20260703_082830,gemma3,gemma3_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_06_b3_20260703_082830,gemma3,gemma3_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_06_b4_20260703_082830,gemma3,gemma3_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_06_b8_20260703_082830,gemma3,gemma3_generalist,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_generalist_06_b10_20260703_082830,gemma3,gemma3_generalist,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_06_b1_20260703_082830,gemma3,gemma3_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_06_b3_20260703_082830,gemma3,gemma3_normative,normative,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_06_b4_20260703_082830,gemma3,gemma3_normative,normative,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_06_b8_20260703_082830,gemma3,gemma3_normative,normative,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_normative_06_b10_20260703_082830,gemma3,gemma3_normative,normative,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_06_b1_20260703_082830,gemma3,gemma3_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_06_b3_20260703_082830,gemma3,gemma3_subject-matter,subject-matter,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_06_b4_20260703_082830,gemma3,gemma3_subject-matter,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_06_b8_20260703_082830,gemma3,gemma3_subject-matter,subject-matter,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_gemma3_subject-matter_06_b10_20260703_082830,gemma3,gemma3_subject-matter,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,6,20260703_082830,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_07_b1_20260703_083717,phi4,phi4_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_07_b4_20260703_083717,phi4,phi4_generalist,generalist,4,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_07_b5_20260703_083717,phi4,phi4_generalist,generalist,5,3,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_07_b8_20260703_083717,phi4,phi4_generalist,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_generalist_07_b10_20260703_083717,phi4,phi4_generalist,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_07_b1_20260703_083717,phi4,phi4_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_07_b2_20260703_083717,phi4,phi4_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_07_b4_20260703_083717,phi4,phi4_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_07_b8_20260703_083717,phi4,phi4_normative,normative,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_normative_07_b10_20260703_083717,phi4,phi4_normative,normative,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_07_b1_20260703_083717,phi4,phi4_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_07_b2_20260703_083717,phi4,phi4_subject-matter,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_07_b4_20260703_083717,phi4,phi4_subject-matter,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_07_b5_20260703_083717,phi4,phi4_subject-matter,subject-matter,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_phi4_subject-matter_07_b10_20260703_083717,phi4,phi4_subject-matter,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_07_b1_20260703_083717,llama,llama_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_07_b2_20260703_083717,llama,llama_generalist,generalist,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_07_b3_20260703_083717,llama,llama_generalist,generalist,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_07_b4_20260703_083717,llama,llama_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_generalist_07_b5_20260703_083717,llama,llama_generalist,generalist,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
ANCHOR_WORD_llama_normative_07_b3_20260703_083717,llama,llama_normative,normative,3,1,lack of use-cases in which DC is advantageous,"Lack of use-cases in which DC is advantageous: To encourage the adoption of DC solutions, it is crucial to identify practical scenarios where DC offers clear advantages over traditional AC systems.",matched_by_fuzzy_prefix,corrected_from_fuzzy_prefix,False,1.0,7,20260703_083717,no,ANCHORED,ANCHOR_WORD,
