row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,condition,bias_type,anchor_level,source
BIAS_NUM_LOW_static_protection_system_phi4_generalist2_00_20250817_193127,phi4,phi4_generalist2,generalist2,Static protection system,4,Very important,0,20250817_193127,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist_00_20250817_193127,phi4,phi4_generalist,generalist,Static protection system,4,Very important,0,20250817_193127,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative2_00_20250817_193127,phi4,phi4_normative2,normative2,Static protection system,4,Very important,0,20250817_193127,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative_00_20250817_193127,phi4,phi4_normative,normative,Static protection system,4,Very important,0,20250817_193127,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter2_00_20250817_193127,phi4,phi4_subject_matter2,subject_matter2,Static protection system,4,Very important,0,20250817_193127,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter_00_20250817_193127,phi4,phi4_subject_matter,subject_matter,Static protection system,4,Very important,0,20250817_193127,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist2_01_20250817_193534,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist_01_20250817_193534,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative2_01_20250817_193534,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative_01_20250817_193534,gemma3,gemma3_normative,normative,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter2_01_20250817_193534,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter_01_20250817_193534,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_generalist2_01_20250817_193534,llama,llama_generalist2,generalist2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_generalist_01_20250817_193534,llama,llama_generalist,generalist,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_normative2_01_20250817_193534,llama,llama_normative2,normative2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_normative_01_20250817_193534,llama,llama_normative,normative,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_subject_matter2_01_20250817_193534,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_subject_matter_01_20250817_193534,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_generalist2_01_20250817_193534,mistral,mistral_generalist2,generalist2,Static protection system,3,Important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_generalist_01_20250817_193534,mistral,mistral_generalist,generalist,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_normative2_01_20250817_193534,mistral,mistral_normative2,normative2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_normative_01_20250817_193534,mistral,mistral_normative,normative,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_subject_matter2_01_20250817_193534,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_subject_matter_01_20250817_193534,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist2_01_20250817_193534,phi4,phi4_generalist2,generalist2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist_01_20250817_193534,phi4,phi4_generalist,generalist,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative2_01_20250817_193534,phi4,phi4_normative2,normative2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative_01_20250817_193534,phi4,phi4_normative,normative,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter2_01_20250817_193534,phi4,phi4_subject_matter2,subject_matter2,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter_01_20250817_193534,phi4,phi4_subject_matter,subject_matter,Static protection system,4,Very important,1,20250817_193534,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist2_02_20250817_193934,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist_02_20250817_193934,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative2_02_20250817_193934,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative_02_20250817_193934,gemma3,gemma3_normative,normative,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter2_02_20250817_193934,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter_02_20250817_193934,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_generalist2_02_20250817_193934,llama,llama_generalist2,generalist2,Static protection system,3,Important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_generalist_02_20250817_193934,llama,llama_generalist,generalist,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_normative2_02_20250817_193934,llama,llama_normative2,normative2,Static protection system,3,Important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_normative_02_20250817_193934,llama,llama_normative,normative,Static protection system,3,Important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_subject_matter2_02_20250817_193934,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_subject_matter_02_20250817_193934,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_generalist2_02_20250817_193934,mistral,mistral_generalist2,generalist2,Static protection system,3,Important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_generalist_02_20250817_193934,mistral,mistral_generalist,generalist,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_normative2_02_20250817_193934,mistral,mistral_normative2,normative2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_normative_02_20250817_193934,mistral,mistral_normative,normative,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_subject_matter2_02_20250817_193934,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_subject_matter_02_20250817_193934,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist2_02_20250817_193934,phi4,phi4_generalist2,generalist2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist_02_20250817_193934,phi4,phi4_generalist,generalist,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative2_02_20250817_193934,phi4,phi4_normative2,normative2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative_02_20250817_193934,phi4,phi4_normative,normative,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter2_02_20250817_193934,phi4,phi4_subject_matter2,subject_matter2,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter_02_20250817_193934,phi4,phi4_subject_matter,subject_matter,Static protection system,4,Very important,2,20250817_193934,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist2_03_20250817_194425,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist_03_20250817_194425,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative2_03_20250817_194425,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative_03_20250817_194425,gemma3,gemma3_normative,normative,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter2_03_20250817_194425,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter_03_20250817_194425,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_generalist2_03_20250817_194425,llama,llama_generalist2,generalist2,Static protection system,3,Important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_generalist_03_20250817_194425,llama,llama_generalist,generalist,Static protection system,3,Important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_normative2_03_20250817_194425,llama,llama_normative2,normative2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_normative_03_20250817_194425,llama,llama_normative,normative,Static protection system,3,Important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_subject_matter2_03_20250817_194425,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_llama_subject_matter_03_20250817_194425,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_generalist2_03_20250817_194425,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_generalist_03_20250817_194425,mistral,mistral_generalist,generalist,Static protection system,3,Important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_normative2_03_20250817_194425,mistral,mistral_normative2,normative2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_normative_03_20250817_194425,mistral,mistral_normative,normative,Static protection system,3,Important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_subject_matter2_03_20250817_194425,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_mistral_subject_matter_03_20250817_194425,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist2_03_20250817_194425,phi4,phi4_generalist2,generalist2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_generalist_03_20250817_194425,phi4,phi4_generalist,generalist,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative2_03_20250817_194425,phi4,phi4_normative2,normative2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_normative_03_20250817_194425,phi4,phi4_normative,normative,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter2_03_20250817_194425,phi4,phi4_subject_matter2,subject_matter2,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_phi4_subject_matter_03_20250817_194425,phi4,phi4_subject_matter,subject_matter,Static protection system,4,Very important,3,20250817_194425,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist2_04_20250817_194732,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,4,20250817_194732,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_generalist_04_20250817_194732,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,4,20250817_194732,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative2_04_20250817_194732,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,4,20250817_194732,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_normative_04_20250817_194732,gemma3,gemma3_normative,normative,Static protection system,4,Very important,4,20250817_194732,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter2_04_20250817_194732,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,4,20250817_194732,BIASED,BIAS_NUM_LOW,low,llm
BIAS_NUM_LOW_static_protection_system_gemma3_subject_matter_04_20250817_194732,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,4,20250817_194732,BIASED,BIAS_NUM_LOW,low,llm
