row_id,variant_id,base_model,source,model,barrier_id,official_label,label,iteration
gemma3_generalist_11_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,11.0
gemma3_generalist_11_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,11.0
gemma3_generalist_11_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,11.0
gemma3_normative_11_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,11.0
gemma3_normative_11_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,11.0
gemma3_normative_11_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,11.0
gemma3_normative_11_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,11.0
gemma3_normative_11_b10,gemma3_normative,gemma3,llm,normative,10,uncertain regulatory roadmap,,11.0
gemma3_subject-matter_11_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,11.0
gemma3_subject-matter_11_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,11.0
gemma3_subject-matter_11_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,11.0
gemma3_subject-matter_11_b9,gemma3_subject-matter,gemma3,llm,subject-matter,9,lack of enough trained personnel in DC systems,,11.0
gemma3_subject-matter_11_b11,gemma3_subject-matter,gemma3,llm,subject-matter,11,high costs of DC solutions,,11.0
llama_generalist_11_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,11.0
llama_generalist_11_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,11.0
llama_generalist_11_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,11.0
llama_generalist_11_b6,llama_generalist,llama,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,11.0
llama_generalist_11_b7,llama_generalist,llama,llm,generalist,7,incompatibility of DC systems components,,11.0
llama_normative_11_b5,llama_normative,llama,llm,normative,5,lack of pilot projects,,11.0
llama_normative_11_b7,llama_normative,llama,llm,normative,7,incompatibility of DC systems components,,11.0
llama_normative_11_b8,llama_normative,llama,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,11.0
llama_normative_11_b9,llama_normative,llama,llm,normative,9,lack of enough trained personnel in DC systems,,11.0
llama_normative_11_b10,llama_normative,llama,llm,normative,10,uncertain regulatory roadmap,,11.0
llama_subject-matter_11_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,11.0
llama_subject-matter_11_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,11.0
llama_subject-matter_11_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,11.0
llama_subject-matter_11_b7,llama_subject-matter,llama,llm,subject-matter,7,incompatibility of DC systems components,,11.0
llama_subject-matter_11_b8,llama_subject-matter,llama,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,11.0
mistral_generalist_11_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,11.0
mistral_generalist_11_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,11.0
mistral_generalist_11_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,11.0
mistral_generalist_11_b7,mistral_generalist,mistral,llm,generalist,7,incompatibility of DC systems components,,11.0
mistral_generalist_11_b11,mistral_generalist,mistral,llm,generalist,11,high costs of DC solutions,,11.0
mistral_normative_11_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,11.0
mistral_normative_11_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,11.0
mistral_normative_11_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,11.0
mistral_normative_11_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,11.0
mistral_normative_11_b11,mistral_normative,mistral,llm,normative,11,high costs of DC solutions,,11.0
mistral_subject-matter_11_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,11.0
mistral_subject-matter_11_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,11.0
mistral_subject-matter_11_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,11.0
mistral_subject-matter_11_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,11.0
mistral_subject-matter_11_b9,mistral_subject-matter,mistral,llm,subject-matter,9,lack of enough trained personnel in DC systems,,11.0
phi4_generalist_12_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,12.0
phi4_generalist_12_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,12.0
phi4_generalist_12_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
phi4_generalist_12_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,12.0
phi4_generalist_12_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,12.0
phi4_normative_12_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,12.0
phi4_normative_12_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
phi4_normative_12_b5,phi4_normative,phi4,llm,normative,5,lack of pilot projects,,12.0
phi4_normative_12_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,12.0
phi4_normative_12_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,12.0
phi4_subject-matter_12_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,12.0
phi4_subject-matter_12_b2,phi4_subject-matter,phi4,llm,subject-matter,2,reduced reliability in DC devices,,12.0
phi4_subject-matter_12_b3,phi4_subject-matter,phi4,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,12.0
phi4_subject-matter_12_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
phi4_subject-matter_12_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,12.0
gemma3_generalist_12_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,12.0
gemma3_generalist_12_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,12.0
gemma3_generalist_12_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,12.0
gemma3_generalist_12_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,12.0
gemma3_generalist_12_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,12.0
gemma3_normative_12_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,12.0
gemma3_normative_12_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
gemma3_normative_12_b6,gemma3_normative,gemma3,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,12.0
gemma3_normative_12_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,12.0
gemma3_normative_12_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,12.0
gemma3_subject-matter_12_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,12.0
gemma3_subject-matter_12_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,12.0
gemma3_subject-matter_12_b4,gemma3_subject-matter,gemma3,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
gemma3_subject-matter_12_b8,gemma3_subject-matter,gemma3,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,12.0
gemma3_subject-matter_12_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,12.0
llama_generalist_12_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,12.0
llama_generalist_12_b2,llama_generalist,llama,llm,generalist,2,reduced reliability in DC devices,,12.0
llama_generalist_12_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,12.0
llama_generalist_12_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
llama_generalist_12_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,12.0
llama_normative_12_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,12.0
llama_normative_12_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
llama_normative_12_b11,llama_normative,llama,llm,normative,11,high costs of DC solutions,,12.0
llama_normative_12_b7,llama_normative,llama,llm,normative,7,incompatibility of DC systems components,,12.0
llama_normative_12_b8,llama_normative,llama,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,12.0
llama_subject-matter_12_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,12.0
llama_subject-matter_12_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,12.0
llama_subject-matter_12_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
llama_subject-matter_12_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,12.0
llama_subject-matter_12_b6,llama_subject-matter,llama,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,12.0
mistral_generalist_12_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,12.0
mistral_generalist_12_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,12.0
mistral_generalist_12_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
mistral_generalist_12_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,12.0
mistral_generalist_12_b11,mistral_generalist,mistral,llm,generalist,11,high costs of DC solutions,,12.0
mistral_normative_12_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,12.0
mistral_normative_12_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
mistral_normative_12_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,12.0
mistral_normative_12_b8,mistral_normative,mistral,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,12.0
mistral_normative_12_b10,mistral_normative,mistral,llm,normative,10,uncertain regulatory roadmap,,12.0
mistral_subject-matter_12_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,12.0
mistral_subject-matter_12_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,12.0
mistral_subject-matter_12_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,12.0
mistral_subject-matter_12_b7,mistral_subject-matter,mistral,llm,subject-matter,7,incompatibility of DC systems components,,12.0
mistral_subject-matter_12_b9,mistral_subject-matter,mistral,llm,subject-matter,9,lack of enough trained personnel in DC systems,,12.0
phi4_generalist_13_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,13.0
phi4_generalist_13_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,13.0
phi4_generalist_13_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,13.0
phi4_generalist_13_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,13.0
phi4_generalist_13_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,13.0
phi4_normative_13_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,13.0
phi4_normative_13_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,13.0
phi4_normative_13_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,13.0
phi4_normative_13_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,13.0
phi4_normative_13_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,13.0
phi4_subject-matter_13_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,13.0
phi4_subject-matter_13_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,13.0
phi4_subject-matter_13_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,13.0
phi4_subject-matter_13_b8,phi4_subject-matter,phi4,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,13.0
