base_model,model,variant_id,iteration,condition,bias_type,anchor_level,rating,label,scenario,rating_ord,id_key
mistral,normative2,mistral_normative2,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,28,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,29,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,29,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,30,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist
llama-pro,generalist2,llama_generalist2,30,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_generalist2
llama-pro,normative,llama_normative,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,30,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,30,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,31,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_normative
llama-pro,normative2,llama_normative2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,31,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,32,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist
llama-pro,generalist2,llama_generalist2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,32,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,32,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,32,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_subject_matter2
mistral,generalist,mistral_generalist,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,32,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,33,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist
llama-pro,generalist2,llama_generalist2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,33,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,34,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist
llama-pro,generalist2,llama_generalist2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,34,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,35,CONTEXT,NA,NA,1,Not feasible,CONTEXT,1,L_llama_normative
llama-pro,normative2,llama_normative2,35,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,35,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,36,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist2
llama-pro,normative,llama_normative,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,36,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,36,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter2
mistral,generalist,mistral_generalist,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,36,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,37,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,38,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_generalist2
llama-pro,normative,llama_normative,38,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_normative
llama-pro,normative2,llama_normative2,38,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,38,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_subject_matter2
mistral,generalist,mistral_generalist,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,38,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative
llama-pro,normative2,llama_normative2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
mistral,normative2,mistral_normative2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative2
mistral,subject_matter,mistral_subject_matter,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter
mistral,subject_matter2,mistral_subject_matter2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_subject_matter2
gemma3-12b,generalist,gemma3_generalist,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist
gemma3-12b,generalist2,gemma3_generalist2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_generalist2
gemma3-12b,normative,gemma3_normative,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative
gemma3-12b,normative2,gemma3_normative2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_normative2
gemma3-12b,subject_matter,gemma3_subject_matter,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter
gemma3-12b,subject_matter2,gemma3_subject_matter2,39,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_gemma3_subject_matter2
llama-pro,generalist,llama_generalist,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist
llama-pro,generalist2,llama_generalist2,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_generalist2
llama-pro,normative,llama_normative,40,CONTEXT,NA,NA,2,Somewhat feasible,CONTEXT,2,L_llama_normative
llama-pro,normative2,llama_normative2,40,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_normative2
llama-pro,subject_matter,llama_subject_matter,40,CONTEXT,NA,NA,4,Very feasible,CONTEXT,4,L_llama_subject_matter
llama-pro,subject_matter2,llama_subject_matter2,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_llama_subject_matter2
mistral,generalist,mistral_generalist,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist
mistral,generalist2,mistral_generalist2,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_generalist2
mistral,normative,mistral_normative,40,CONTEXT,NA,NA,3,Feasible,CONTEXT,3,L_mistral_normative
