row_id,source,base_model,variant_id,model,dc_solution,rating,label,condition,iteration,timestamp
llama_normative_41_20250808_101240,llm,llama,llama_normative,normative,DC solution design tool,3,Important,CONTEXT,41.0,20250808_101240
llama_normative2_41_20250808_101240,llm,llama,llama_normative2,normative2,DC solution design tool,3,Important,CONTEXT,41.0,20250808_101240
llama_subject_matter_41_20250808_101240,llm,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
llama_subject_matter2_41_20250808_101240,llm,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
mistral_generalist_41_20250808_101240,llm,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
mistral_generalist2_41_20250808_101240,llm,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
mistral_normative_41_20250808_101240,llm,mistral,mistral_normative,normative,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
mistral_normative2_41_20250808_101240,llm,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
mistral_subject_matter_41_20250808_101240,llm,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
mistral_subject_matter2_41_20250808_101240,llm,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
gemma3_generalist_41_20250808_101240,llm,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
gemma3_generalist2_41_20250808_101240,llm,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
gemma3_normative_41_20250808_101240,llm,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
gemma3_normative2_41_20250808_101240,llm,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
gemma3_subject_matter_41_20250808_101240,llm,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
gemma3_subject_matter2_41_20250808_101240,llm,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,41.0,20250808_101240
llama_generalist_42_20250808_101802,llm,llama,llama_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
llama_generalist2_42_20250808_101802,llm,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,CONTEXT,42.0,20250808_101802
llama_normative_42_20250808_101802,llm,llama,llama_normative,normative,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
llama_normative2_42_20250808_101802,llm,llama,llama_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
llama_subject_matter_42_20250808_101802,llm,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
llama_subject_matter2_42_20250808_101802,llm,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
mistral_generalist_42_20250808_101802,llm,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
mistral_generalist2_42_20250808_101802,llm,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
mistral_normative_42_20250808_101802,llm,mistral,mistral_normative,normative,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
mistral_normative2_42_20250808_101802,llm,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
mistral_subject_matter_42_20250808_101802,llm,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
mistral_subject_matter2_42_20250808_101802,llm,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
gemma3_generalist_42_20250808_101802,llm,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
gemma3_generalist2_42_20250808_101802,llm,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
gemma3_normative_42_20250808_101802,llm,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
gemma3_normative2_42_20250808_101802,llm,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
gemma3_subject_matter_42_20250808_101802,llm,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
gemma3_subject_matter2_42_20250808_101802,llm,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,42.0,20250808_101802
llama_generalist_43_20250808_102029,llm,llama,llama_generalist,generalist,DC solution design tool,3,Important,CONTEXT,43.0,20250808_102029
llama_generalist2_43_20250808_102029,llm,llama,llama_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
llama_normative_43_20250808_102029,llm,llama,llama_normative,normative,DC solution design tool,3,Important,CONTEXT,43.0,20250808_102029
llama_normative2_43_20250808_102029,llm,llama,llama_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
llama_subject_matter_43_20250808_102029,llm,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,CONTEXT,43.0,20250808_102029
llama_subject_matter2_43_20250808_102029,llm,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,CONTEXT,43.0,20250808_102029
mistral_generalist_43_20250808_102029,llm,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
mistral_generalist2_43_20250808_102029,llm,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
mistral_normative_43_20250808_102029,llm,mistral,mistral_normative,normative,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
mistral_normative2_43_20250808_102029,llm,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
mistral_subject_matter_43_20250808_102029,llm,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
mistral_subject_matter2_43_20250808_102029,llm,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
gemma3_generalist_43_20250808_102029,llm,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
gemma3_generalist2_43_20250808_102029,llm,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
gemma3_normative_43_20250808_102029,llm,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
gemma3_normative2_43_20250808_102029,llm,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
gemma3_subject_matter_43_20250808_102029,llm,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
gemma3_subject_matter2_43_20250808_102029,llm,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,43.0,20250808_102029
llama_generalist_44_20250808_102314,llm,llama,llama_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
llama_generalist2_44_20250808_102314,llm,llama,llama_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
llama_normative_44_20250808_102314,llm,llama,llama_normative,normative,DC solution design tool,3,Important,CONTEXT,44.0,20250808_102314
llama_normative2_44_20250808_102314,llm,llama,llama_normative2,normative2,DC solution design tool,3,Important,CONTEXT,44.0,20250808_102314
llama_subject_matter_44_20250808_102314,llm,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,CONTEXT,44.0,20250808_102314
llama_subject_matter2_44_20250808_102314,llm,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
mistral_generalist_44_20250808_102314,llm,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
mistral_generalist2_44_20250808_102314,llm,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
mistral_normative_44_20250808_102314,llm,mistral,mistral_normative,normative,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
mistral_normative2_44_20250808_102314,llm,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
mistral_subject_matter_44_20250808_102314,llm,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
mistral_subject_matter2_44_20250808_102314,llm,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
gemma3_generalist_44_20250808_102314,llm,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
gemma3_generalist2_44_20250808_102314,llm,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
gemma3_normative_44_20250808_102314,llm,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
gemma3_normative2_44_20250808_102314,llm,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
gemma3_subject_matter_44_20250808_102314,llm,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
gemma3_subject_matter2_44_20250808_102314,llm,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,44.0,20250808_102314
llama_generalist_45_20250808_102517,llm,llama,llama_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
llama_generalist2_45_20250808_102517,llm,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,CONTEXT,45.0,20250808_102517
llama_normative_45_20250808_102517,llm,llama,llama_normative,normative,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
llama_normative2_45_20250808_102517,llm,llama,llama_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
llama_subject_matter_45_20250808_102517,llm,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,CONTEXT,45.0,20250808_102517
llama_subject_matter2_45_20250808_102517,llm,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
mistral_generalist_45_20250808_102517,llm,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
mistral_generalist2_45_20250808_102517,llm,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
mistral_normative_45_20250808_102517,llm,mistral,mistral_normative,normative,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
mistral_normative2_45_20250808_102517,llm,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
mistral_subject_matter_45_20250808_102517,llm,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
mistral_subject_matter2_45_20250808_102517,llm,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
gemma3_generalist_45_20250808_102517,llm,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
gemma3_generalist2_45_20250808_102517,llm,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
gemma3_normative_45_20250808_102517,llm,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
gemma3_normative2_45_20250808_102517,llm,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
gemma3_subject_matter_45_20250808_102517,llm,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
gemma3_subject_matter2_45_20250808_102517,llm,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,45.0,20250808_102517
llama_generalist_46_20250808_103306,llm,llama,llama_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
llama_generalist2_46_20250808_103306,llm,llama,llama_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
llama_normative_46_20250808_103306,llm,llama,llama_normative,normative,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
llama_normative2_46_20250808_103306,llm,llama,llama_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
llama_subject_matter_46_20250808_103306,llm,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
llama_subject_matter2_46_20250808_103306,llm,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
mistral_generalist_46_20250808_103306,llm,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
mistral_generalist2_46_20250808_103306,llm,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
mistral_normative_46_20250808_103306,llm,mistral,mistral_normative,normative,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
mistral_normative2_46_20250808_103306,llm,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
mistral_subject_matter_46_20250808_103306,llm,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,CONTEXT,46.0,20250808_103306
